K,H,W,C,R,Th,Tw,Tk,Wh,Ww,Wk,Bh,Bw,Bk,Time
512, 192, 192, 32, 3, 1, 8, 2, 1, 8, 4, 6, 3, 1, 1.835136 
512, 192, 192, 32, 3, 1, 8, 2, 1, 8, 4, 2, 3, 4, 1.491232 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 4, 1, 4, 8, 2, 6, 1, 1.607008 
512, 192, 192, 32, 3, 1, 8, 4, 1, 4, 8, 3, 6, 1, 1.400896 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 4, 1, 8, 4, 1, 3, 1, 1.430304 
512, 192, 192, 32, 3, 1, 8, 4, 1, 8, 4, 6, 3, 1, 1.572384 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 4, 1, 8, 4, 2, 3, 2, 1.611104 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 4, 1, 8, 4, 1, 3, 4, 1.645568 
512, 192, 192, 32, 3, 1, 8, 8, 1, 4, 8, 1, 6, 1, 1.458720 
512, 192, 192, 32, 3, 1, 8, 8, 1, 4, 8, 2, 6, 1, 1.539872 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 8, 1, 4, 8, 1, 6, 2, 1.562784 
512, 192, 192, 32, 3, 1, 8, 8, 1, 8, 4, 1, 3, 1, 1.287168 
512, 192, 192, 32, 3, 1, 8, 8, 1, 8, 4, 2, 3, 2, 1.538368 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG512x192x192_32_3.cu:170, code: 701, reason: too many resources requested for launch
512, 192, 192, 32, 3, 1, 8, 16, 1, 2, 16, 1, 12, 1, 16.068895 
512, 192, 192, 32, 3, 1, 8, 16, 1, 4, 8, 1, 6, 1, 12.564032 
512, 192, 192, 32, 3, 1, 8, 16, 1, 4, 8, 2, 6, 1, 11.524128 
512, 192, 192, 32, 3, 1, 8, 16, 1, 8, 4, 2, 3, 1, 12.276032 
512, 192, 192, 32, 3, 1, 8, 16, 1, 8, 4, 2, 3, 2, 11.487488 
512, 192, 192, 32, 3, 1, 12, 2, 1, 1, 32, 1, 16, 1, 1.476544 
512, 192, 192, 32, 3, 1, 12, 2, 1, 2, 16, 1, 8, 1, 1.330560 
512, 192, 192, 32, 3, 1, 12, 2, 1, 4, 8, 2, 4, 1, 1.345952 
512, 192, 192, 32, 3, 1, 12, 2, 1, 4, 8, 4, 4, 1, 1.505408 
512, 192, 192, 32, 3, 1, 12, 2, 1, 4, 8, 1, 4, 2, 1.331648 
512, 192, 192, 32, 3, 1, 12, 2, 1, 4, 8, 2, 4, 2, 1.515072 
512, 192, 192, 32, 3, 1, 12, 2, 1, 4, 8, 1, 4, 4, 1.473184 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 1, 2, 1, 1.584480 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 2, 2, 1, 1.411424 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 2, 2, 2, 1.345216 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 4, 2, 2, 1.506880 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 2, 2, 4, 1.505280 
512, 192, 192, 32, 3, 1, 12, 2, 1, 8, 4, 1, 2, 8, 1.474496 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 1, 1, 1, 2.509280 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 6, 1, 1, 1.790592 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 1, 1, 2, 1.584512 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 2, 1, 4, 1.344832 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 3, 1, 4, 1.362976 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 4, 1, 4, 1.506304 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 2, 1, 8, 1.506880 
512, 192, 192, 32, 3, 1, 12, 2, 1, 16, 2, 1, 1, 16, 1.471712 
512, 192, 192, 32, 3, 1, 12, 4, 1, 2, 16, 1, 8, 2, 1.359104 
512, 192, 192, 32, 3, 1, 12, 4, 1, 4, 8, 1, 4, 1, 1.236928 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 1, 2, 1, 1.235584 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 2, 2, 1, 1.228640 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 4, 2, 1, 1.234976 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 6, 2, 1, 1.581504 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 2, 2, 4, 1.412608 
512, 192, 192, 32, 3, 1, 12, 4, 1, 8, 4, 1, 2, 8, 1.354752 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 2, 1, 1, 1.331968 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 12, 1, 1, 1.606144 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 1, 1, 2, 1.238080 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 6, 1, 2, 1.589472 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 1, 1, 4, 1.236672 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 4, 1, 4, 1.429600 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 1, 1, 8, 1.286944 
512, 192, 192, 32, 3, 1, 12, 4, 1, 16, 2, 2, 1, 8, 1.415680 
512, 192, 192, 32, 3, 1, 12, 8, 1, 2, 16, 2, 8, 1, 1.341664 
512, 192, 192, 32, 3, 1, 12, 8, 1, 2, 16, 1, 8, 2, 3.159104 
512, 192, 192, 32, 3, 1, 12, 8, 1, 4, 8, 1, 4, 1, 1.264672 
512, 192, 192, 32, 3, 1, 12, 8, 1, 4, 8, 2, 4, 1, 1.339136 
512, 192, 192, 32, 3, 1, 12, 8, 1, 4, 8, 4, 4, 1, 1.368512 
512, 192, 192, 32, 3, 1, 12, 8, 1, 4, 8, 2, 4, 2, 1.341248 
512, 192, 192, 32, 3, 1, 12, 8, 1, 8, 4, 3, 2, 1, 1.430496 
512, 192, 192, 32, 3, 1, 12, 8, 1, 8, 4, 1, 2, 2, 1.265344 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 2, 1, 1, 1.268032 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 3, 1, 1, 1.361056 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 8, 1, 1, 1.283040 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 12, 1, 1, 1.473888 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 3, 1, 2, 1.431712 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 8, 1, 2, 1.330624 
512, 192, 192, 32, 3, 1, 12, 8, 1, 16, 2, 4, 1, 4, 1.366912 
512, 192, 192, 32, 3, 1, 12, 16, 1, 2, 16, 1, 8, 1, 13.555072 
512, 192, 192, 32, 3, 1, 12, 16, 1, 4, 8, 1, 4, 1, 12.976800 
512, 192, 192, 32, 3, 1, 12, 16, 1, 4, 8, 2, 4, 1, 11.931520 
512, 192, 192, 32, 3, 1, 12, 16, 1, 8, 4, 1, 2, 1, 12.643744 
512, 192, 192, 32, 3, 1, 12, 16, 1, 16, 2, 8, 1, 1, 11.952608 
512, 192, 192, 32, 3, 1, 12, 16, 1, 16, 2, 2, 1, 2, 12.532992 
512, 192, 192, 32, 3, 1, 12, 16, 1, 16, 2, 3, 1, 2, 9.557888 
512, 192, 192, 32, 3, 1, 12, 16, 1, 16, 2, 2, 1, 4, 11.966432 
512, 192, 192, 32, 3, 1, 12, 16, 1, 16, 2, 1, 1, 8, 13.638784 
512, 192, 192, 32, 3, 1, 16, 2, 1, 1, 32, 1, 12, 1, 1.647328 
512, 192, 192, 32, 3, 1, 16, 2, 1, 2, 16, 1, 6, 1, 1.365120 
512, 192, 192, 32, 3, 1, 16, 2, 1, 2, 16, 2, 6, 1, 1.631648 
512, 192, 192, 32, 3, 1, 16, 2, 1, 4, 8, 1, 3, 1, 1.574368 
512, 192, 192, 32, 3, 1, 16, 2, 1, 4, 8, 2, 3, 1, 1.454848 
512, 192, 192, 32, 3, 1, 16, 2, 1, 4, 8, 4, 3, 1, 1.682784 
512, 192, 192, 32, 3, 1, 16, 4, 1, 4, 8, 3, 3, 1, 1.909056 
512, 192, 192, 32, 3, 1, 16, 8, 1, 2, 16, 1, 6, 1, 9.956864 
512, 192, 192, 32, 3, 1, 16, 8, 1, 2, 16, 2, 6, 1, 10.131872 
512, 192, 192, 32, 3, 1, 16, 8, 1, 4, 8, 1, 3, 4, 14.589120 
512, 192, 192, 32, 3, 1, 24, 2, 1, 1, 32, 1, 8, 1, 1.666496 
512, 192, 192, 32, 3, 1, 24, 2, 1, 2, 16, 1, 4, 2, 1.665376 
512, 192, 192, 32, 3, 1, 24, 2, 1, 4, 8, 2, 2, 1, 1.484320 
512, 192, 192, 32, 3, 1, 24, 2, 1, 4, 8, 3, 2, 1, 1.647616 
512, 192, 192, 32, 3, 1, 24, 2, 1, 4, 8, 4, 2, 1, 1.980896 
512, 192, 192, 32, 3, 1, 24, 2, 1, 4, 8, 1, 2, 2, 1.347104 
512, 192, 192, 32, 3, 1, 24, 2, 1, 8, 4, 1, 1, 2, 1.485088 
512, 192, 192, 32, 3, 1, 24, 2, 1, 8, 4, 2, 1, 2, 1.486528 
512, 192, 192, 32, 3, 1, 24, 2, 1, 8, 4, 3, 1, 2, 1.644384 
512, 192, 192, 32, 3, 1, 24, 2, 1, 8, 4, 4, 1, 2, 1.985600 
512, 192, 192, 32, 3, 1, 24, 4, 1, 2, 16, 1, 4, 1, 3.062784 
512, 192, 192, 32, 3, 1, 24, 4, 1, 2, 16, 2, 4, 1, 2.512832 
512, 192, 192, 32, 3, 1, 24, 4, 1, 2, 16, 1, 4, 2, 2.587872 
512, 192, 192, 32, 3, 1, 24, 4, 1, 4, 8, 1, 2, 1, 1.578848 
512, 192, 192, 32, 3, 1, 24, 4, 1, 4, 8, 3, 2, 1, 1.606848 
512, 192, 192, 32, 3, 1, 24, 4, 1, 4, 8, 4, 2, 1, 1.715296 
512, 192, 192, 32, 3, 1, 24, 4, 1, 4, 8, 1, 2, 2, 3.073376 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 1, 1, 1, 1.818368 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 3, 1, 1, 1.701472 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 4, 1, 1, 1.578304 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 8, 1, 1, 1.731104 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 3, 1, 2, 1.601248 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 4, 1, 2, 1.717216 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 1, 1, 4, 3.060448 
512, 192, 192, 32, 3, 1, 24, 4, 1, 8, 4, 2, 1, 4, 2.511712 
512, 192, 192, 32, 3, 1, 24, 8, 1, 4, 8, 1, 2, 1, 13.904576 
512, 192, 192, 32, 3, 1, 24, 8, 1, 4, 8, 4, 2, 1, 15.108352 
512, 192, 192, 32, 3, 1, 24, 8, 1, 8, 4, 3, 1, 1, 11.359264 
512, 192, 192, 32, 3, 1, 24, 8, 1, 8, 4, 4, 1, 1, 14.785440 
512, 192, 192, 32, 3, 1, 24, 8, 1, 8, 4, 2, 1, 2, 13.825344 
512, 192, 192, 32, 3, 1, 24, 8, 1, 8, 4, 2, 1, 4, 14.246528 
512, 192, 192, 32, 3, 1, 32, 2, 1, 1, 32, 1, 6, 1, 1.954592 
512, 192, 192, 32, 3, 1, 32, 2, 1, 2, 16, 1, 3, 1, 1.622912 
512, 192, 192, 32, 3, 1, 32, 2, 1, 2, 16, 1, 3, 2, 1.945952 
512, 192, 192, 32, 3, 1, 32, 4, 1, 2, 16, 1, 3, 2, 2.316288 
512, 192, 192, 32, 3, 1, 48, 2, 1, 1, 32, 1, 4, 1, 1.854528 
512, 192, 192, 32, 3, 1, 48, 2, 1, 2, 16, 1, 2, 2, 1.845344 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 1, 1, 1, 1.986912 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 2, 1, 1, 1.743904 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 3, 1, 1, 1.848960 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 4, 1, 1, 2.144544 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 1, 1, 2, 1.681792 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 3, 1, 2, 2.179904 
512, 192, 192, 32, 3, 1, 48, 2, 1, 4, 8, 1, 1, 4, 1.860640 
128, 112, 112, 3, 3, 1, 1, 2, 1, 8, 4, 1, 14, 1, 0.080576 
128, 112, 112, 3, 3, 1, 1, 2, 1, 8, 4, 2, 14, 1, 0.088800 
128, 112, 112, 3, 3, 1, 1, 2, 1, 8, 4, 1, 14, 2, 0.098848 
128, 112, 112, 3, 3, 1, 1, 2, 1, 16, 2, 2, 7, 1, 0.067776 
128, 112, 112, 3, 3, 1, 1, 2, 1, 16, 2, 2, 7, 2, 0.089600 
128, 112, 112, 3, 3, 1, 1, 4, 1, 8, 4, 1, 14, 1, 0.065664 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 1, 4, 1, 16, 2, 1, 7, 2, 0.065728 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 1, 8, 1, 16, 2, 1, 7, 1, 0.047360 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 1, 16, 1, 16, 2, 1, 7, 1, 0.038912 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 2, 2, 1, 2, 16, 1, 28, 1, 0.068800 
128, 112, 112, 3, 3, 1, 2, 2, 1, 4, 8, 1, 14, 1, 0.052160 
128, 112, 112, 3, 3, 1, 2, 2, 1, 4, 8, 2, 14, 1, 0.061728 
128, 112, 112, 3, 3, 1, 2, 2, 1, 8, 4, 2, 7, 1, 0.047744 
128, 112, 112, 3, 3, 1, 2, 2, 1, 8, 4, 2, 7, 2, 0.061120 
128, 112, 112, 3, 3, 1, 2, 4, 1, 4, 8, 1, 14, 1, 0.044320 
128, 112, 112, 3, 3, 1, 2, 4, 1, 4, 8, 2, 14, 1, 0.057088 
128, 112, 112, 3, 3, 1, 2, 4, 1, 8, 4, 2, 7, 1, 0.040032 
128, 112, 112, 3, 3, 1, 2, 4, 1, 8, 4, 4, 7, 1, 0.045952 
128, 112, 112, 3, 3, 1, 2, 4, 1, 8, 4, 2, 7, 2, 0.056928 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 2, 8, 1, 8, 4, 1, 7, 1, 0.036800 
128, 112, 112, 3, 3, 1, 2, 8, 1, 8, 4, 2, 7, 1, 0.042976 
128, 112, 112, 3, 3, 1, 2, 16, 1, 8, 4, 2, 7, 1, 0.058336 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 4, 2, 1, 2, 16, 2, 14, 1, 0.051008 
128, 112, 112, 3, 3, 1, 4, 2, 1, 2, 16, 1, 14, 2, 0.057472 
128, 112, 112, 3, 3, 1, 4, 2, 1, 4, 8, 4, 7, 1, 0.045568 
128, 112, 112, 3, 3, 1, 4, 2, 1, 4, 8, 2, 7, 2, 0.051360 
128, 112, 112, 3, 3, 1, 4, 4, 1, 4, 8, 1, 7, 1, 0.030336 
128, 112, 112, 3, 3, 1, 4, 4, 1, 4, 8, 2, 7, 1, 0.039808 
128, 112, 112, 3, 3, 1, 4, 4, 1, 4, 8, 2, 7, 2, 0.044768 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 2, 1, 2, 16, 4, 8, 1, 0.053536 
128, 112, 112, 3, 3, 1, 7, 2, 1, 2, 16, 2, 8, 2, 0.080416 
128, 112, 112, 3, 3, 1, 7, 2, 1, 4, 8, 4, 4, 2, 0.053152 
128, 112, 112, 3, 3, 1, 7, 2, 1, 4, 8, 2, 4, 4, 0.080576 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 1, 2, 1, 0.036672 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 7, 2, 1, 0.029760 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 14, 2, 1, 0.035104 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 7, 2, 2, 0.033312 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 1, 2, 4, 0.037632 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 2, 2, 4, 0.051616 
128, 112, 112, 3, 3, 1, 7, 2, 1, 8, 4, 1, 2, 8, 0.057952 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 1, 1, 1, 0.039840 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 2, 1, 1, 0.032096 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 8, 1, 1, 0.030816 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 1, 1, 2, 0.032256 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 14, 1, 2, 0.034912 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 16, 1, 2, 0.038272 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 8, 1, 4, 0.041440 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 1, 1, 8, 0.037344 
128, 112, 112, 3, 3, 1, 7, 2, 1, 16, 2, 1, 1, 16, 0.057568 
128, 112, 112, 3, 3, 1, 7, 4, 1, 2, 16, 2, 8, 1, 0.048448 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 4, 1, 4, 8, 2, 4, 2, 0.048832 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 4, 1, 8, 4, 8, 2, 1, 0.032384 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 4, 1, 8, 4, 1, 2, 2, 0.027200 
128, 112, 112, 3, 3, 1, 7, 4, 1, 8, 4, 2, 2, 2, 0.034496 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 4, 1, 8, 4, 1, 2, 4, 0.037664 
128, 112, 112, 3, 3, 1, 7, 4, 1, 8, 4, 2, 2, 4, 0.049280 
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 14, 1, 1, 0.030112 
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 16, 1, 1, 0.030624 
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 1, 1, 2, 0.026272 
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 2, 1, 2, 0.026848 
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 4, 1, 2, 0.029344 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 4, 1, 16, 2, 2, 1, 4, 0.033824 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 8, 1, 4, 8, 4, 4, 1, 0.037056 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 8, 1, 8, 4, 7, 2, 1, 0.027680 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 8, 1, 8, 4, 2, 2, 2, 0.037152 
128, 112, 112, 3, 3, 1, 7, 8, 1, 16, 2, 8, 1, 1, 0.025888 
128, 112, 112, 3, 3, 1, 7, 8, 1, 16, 2, 14, 1, 1, 0.027360 
128, 112, 112, 3, 3, 1, 7, 8, 1, 16, 2, 7, 1, 2, 0.028576 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
128, 112, 112, 3, 3, 1, 7, 16, 1, 8, 4, 2, 2, 1, 0.050464 
128, 112, 112, 3, 3, 1, 7, 16, 1, 8, 4, 4, 2, 1, 0.048512 
128, 112, 112, 3, 3, 1, 7, 16, 1, 8, 4, 8, 2, 1, 0.054784 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 1, 1, 1, 0.049280 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 2, 1, 1, 0.047872 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 7, 1, 1, 0.043936 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 16, 1, 1, 0.051392 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 1, 1, 2, 0.050816 
128, 112, 112, 3, 3, 1, 7, 16, 1, 16, 2, 8, 1, 2, 0.054336 
128, 112, 112, 3, 3, 1, 7, 32, 1, 16, 2, 1, 1, 1, 1.306848 
128, 112, 112, 3, 3, 1, 7, 32, 1, 16, 2, 2, 1, 1, 1.307552 
128, 112, 112, 3, 3, 1, 7, 32, 1, 16, 2, 4, 1, 1, 2.363904 
128, 112, 112, 3, 3, 1, 8, 2, 1, 1, 32, 1, 14, 1, 0.036448 
128, 112, 112, 3, 3, 1, 8, 2, 1, 1, 32, 2, 14, 1, 0.043392 
128, 112, 112, 3, 3, 1, 8, 2, 1, 2, 16, 1, 7, 1, 0.029472 
128, 112, 112, 3, 3, 1, 8, 2, 1, 2, 16, 4, 7, 1, 0.039008 
128, 112, 112, 3, 3, 1, 8, 2, 1, 2, 16, 2, 7, 2, 0.043296 
128, 112, 112, 3, 3, 1, 8, 4, 1, 2, 16, 2, 7, 1, 0.036864 
128, 112, 112, 3, 3, 1, 14, 2, 1, 2, 16, 1, 4, 2, 0.038048 
128, 112, 112, 3, 3, 1, 14, 2, 1, 2, 16, 2, 4, 2, 0.048416 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 1, 2, 1, 0.027200 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 4, 2, 1, 0.034144 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 8, 2, 1, 0.037504 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 2, 2, 2, 0.046112 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 1, 2, 4, 0.038848 
128, 112, 112, 3, 3, 1, 14, 2, 1, 4, 8, 2, 2, 4, 0.048064 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 1, 1, 1, 0.031840 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 2, 1, 1, 0.027008 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 14, 1, 1, 0.031104 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 1, 1, 2, 0.026560 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 4, 1, 2, 0.034400 
128, 112, 112, 3, 3, 1, 14, 2, 1, 8, 4, 7, 1, 2, 0.031296 
128, 112, 112, 3, 3, 1, 14, 4, 1, 2, 16, 1, 4, 1, 0.031648 
128, 112, 112, 3, 3, 1, 14, 4, 1, 2, 16, 2, 4, 1, 0.045376 
128, 112, 112, 3, 3, 1, 14, 4, 1, 2, 16, 4, 4, 1, 0.045056 
128, 112, 112, 3, 3, 1, 14, 4, 1, 4, 8, 4, 2, 1, 0.033280 
128, 112, 112, 3, 3, 1, 14, 4, 1, 4, 8, 7, 2, 1, 0.028288 
128, 112, 112, 3, 3, 1, 14, 4, 1, 4, 8, 4, 2, 2, 0.044960 
128, 112, 112, 3, 3, 1, 14, 4, 1, 8, 4, 4, 1, 1, 0.025888 
128, 112, 112, 3, 3, 1, 14, 4, 1, 8, 4, 16, 1, 1, 0.029856 
128, 112, 112, 3, 3, 1, 14, 4, 1, 8, 4, 2, 1, 2, 0.030944 
128, 112, 112, 3, 3, 1, 14, 4, 1, 8, 4, 7, 1, 2, 0.028320 
128, 112, 112, 3, 3, 1, 14, 4, 1, 8, 4, 2, 1, 4, 0.044864 
128, 112, 112, 3, 3, 1, 14, 8, 1, 4, 8, 1, 2, 1, 0.071264 
128, 112, 112, 3, 3, 1, 14, 8, 1, 4, 8, 2, 2, 1, 0.077856 
128, 112, 112, 3, 3, 1, 14, 8, 1, 4, 8, 4, 2, 1, 0.071616 
128, 112, 112, 3, 3, 1, 14, 8, 1, 8, 4, 2, 1, 1, 0.069728 
128, 112, 112, 3, 3, 1, 14, 8, 1, 8, 4, 4, 1, 1, 0.075104 
Error: /home/yufan/convolution_kernel/yufan-test-kernel/testbed/regression/CSG128x112x112_3_3.cu:170, code: 701, reason: too many resources requested for launch
